Publication Type,Authors,Author Full Name,Group Authors,Document Title,Publication Name,Book Series Title,Editor,Language,Document Type,Edition,Discipline,Research Areas,Author Keywords,Keywords Plus®,Abstract,Author Address,Publisher Address,Author's E-Mail,ResearcherID,ORCID Identifier,180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,Publisher Web Address,ISSN,ISBN,29-Character Source Abbreviation,ISO Source Abbreviation,Year Published,Publication Date,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Page Count,DOI,Document Delivery Number,PubMed ID,Open Access Indicator,Highly Cited Status,Hot Paper Status,Date of Export,Accession Number
J,"Ma, Y; Zhang, WH; Zhang, LL; Gu, XF; Yu, T","Ma, Yu; Zhang, Wenhao; Zhang, Lili; Gu, Xingfa; Yu, Tao",,Estimation of Ground-Level PM2.5 Concentration at Night in Beijing-Tianjin-Hebei Region with NPP/VIIRS Day/Night Band,REMOTE SENSING,,,,Article,,,Physical Sciences - Other Topics,"VIIRS, DNB, nighttime PM2 5, moon phase angle, BTH, random forest","OPTICAL DEPTH RETRIEVALS, MORTALITY, POLLUTION, SPACE, CHINA","Reliable measures of nighttime atmospheric fine particulate matter (PM2.5) concentrations are essential for monitoring their continuous diurnal variation. Here, we proposed a night PM2.5 concentration estimation (NightPMES) model based on the random forest model. This model integrates the radiance of the Visible Infrared Imaging Radiometer Suite (VIIRS) Day/Night Band (DNB), moon phase angle, and meteorological data. We collected 13486 samples from the Beijing Tianjin-Hebei (BTH) region. The determination coefficient (R-2) of the NightPMES model was 0.82, the root mean square error (RMSE) was 16.67 mu g/m(3), and the mean absolute error (MAE) was 10.20 mu g/m(3). The applicability analysis of the moon phase angles indicated that the amount of data available increased by 60% while the accuracy remained relatively unchanged. In the seasonal model, the meteorological factors and DNB radiance were found to be the primary factors affecting the PM2.5 concentration in different seasons. In conclusion, this study provided a method for estimating nighttime PM2.5 concentration that will improve our understanding of air pollution and associated trends in PM2.5 variation.","[Ma, Y; Zhang, WH] North China Inst Aerosp Engn, Sch Remote Sensing & Informat Engn, Langfang 065000, Peoples R China; [Ma, Y; Zhang, WH] Hebei Collaborat Innovat Ctr Aerosp Remote Sensing, Langfang 065000, Peoples R China; [Zhang, LL; Gu, XF; Yu, T] Chinese Acad Sci, Aerosp Informat Res Inst, Beijing 100094, Peoples R China","Zhang, WH (corresponding author), North China Inst Aerosp Engn, Sch Remote Sensing & Informat Engn, Langfang 065000, Peoples R China.; Zhang, WH (corresponding author), Hebei Collaborat Innovat Ctr Aerosp Remote Sensing, Langfang 065000, Peoples R China.",zhangwh@radi.ac.cn,,,,,,,,,,,,,2023,FEB,15,3,,,,825,825,,10.3390/rs15030825,,,,,,2026-04-23,CCC:000930042600001
J,"Tang, ZY; Sun, Q; Pan, JY; Xie, MY; Wang, ZF; Lin, XJ; Wang, XL; Zhang, YM; Xue, QP; Bo, YC; Wang, JF; Liu, X; Song, C","Tang, Zhangying; Sun, Qi; Pan, Jay; Xie, Mingyu; Wang, Zhoufeng; Lin, Xiaojun; Wang, Xiuli; Zhang, Yumeng; Xue, Qingping; Bo, Yanchen; Wang, Jinfeng; Liu, Xin; Song, Chao",,"Air pollution's numerical, spatial, and temporal heterogeneous impacts on childhood hand, foot and mouth disease: a multi-model county-level study from China",BMC PUBLIC HEALTH,,,,Article,,,"Public, Environmental & Occupational Health","HFMD, Heterogeneous impacts, Spatiotemporal nonstationarity, Numerical nonlinearity, Small area, China","SPATIOTEMPORAL VARIATION, DAILY MORTALITY, CLIMATE FACTORS, EXPOSURE, SICHUAN, DETERMINANTS, TEMPERATURE, PARTICLES, PROVINCE, HOTSPOTS","BackgroundWhile stationary links between childhood hand, foot and mouth disease (HFMD) and air pollution are known, a comprehensive study on their heterogeneous relationships (nonstationarity), jointly considering numerical, temporal and spatial dimensions, has not been reported.MethodsMonthly HFMD incidence and air pollution data were collected at the county level from Sichuan-Chongqing, China (2009-2011), alongside meteorological and social environmental covariates. Key influential factors were identified using random forest (RF) under the stationary assumption. Factors' numerically, temporally, and spatially heterogeneous relationships with HFMD were assessed using generalized additive model (GAM) and geographically and temporally weighted regression (GTWR).ResultsOur findings highlighted the relatively higher stationary contributions of fine particulate matter (PM2.5) and ozone (O3) to HFMD incidence across Sichuan-Chongqing counties. We further uncovered heterogeneous impacts of PM2.5 and O3 from three nonstationary perspectives. Numerically, PM2.5 showed an inverse 'V'-shaped relationship with HFMD incidence, while O3 exhibited a complex pattern, with increased HFMD incidence at low PM2.5 and moderate O3 concentrations. Temporally, PM2.5's impact peaked in autumn and was weakest in spring, whereas O3's effect was strongest in summer. Spatially, hotspot mapping revealed high-risk clusters for PM2.5 impact across all seasons, with notable geographical variations, and for O3 in spring, summer, and autumn, concentrated in specific regions of Sichuan-Chongqing.ConclusionsThis study underscores the nuanced and three-perspective heterogeneous influences of air pollution on HFMD in small areas, emphasizing the need for differentiated, localized, and time-sensitive prevention and control strategies to enhance the precision of dynamic early warnings and predictive models for HFMD and other infectious diseases, particularly in the fields of environmental and spatial epidemiology.","[Tang, ZY; Sun, Q; Wang, ZF; Liu, X] Southwest Petr Univ, Sch Geosci & Technol, State Key Lab Oil & Gas Reservoir Geol & Exploitat, Chengdu, Sichuan, Peoples R China; [Pan, JY; Lin, XJ; Wang, XL; Zhang, YM; Song, C] Sichuan Univ, West China Sch Publ Hlth, West China Hlth & Med Geog Grp HEOA Think Tank, Chengdu, Sichuan, Peoples R China; [Pan, JY; Lin, XJ; Wang, XL; Zhang, YM; Song, C] Sichuan Univ, West China Hosp 4, Chengdu, Sichuan, Peoples R China; [Pan, JY; Lin, XJ; Wang, XL; Zhang, YM; Song, C] Sichuan Univ, Inst Hlth Cities, West China PUMC CCChen Inst Hlth, Chengdu, Sichuan, Peoples R China; [Pan, JY; Lin, XJ; Wang, XL; Zhang, YM; Song, C] Sichuan Univ, West China Res Ctr Rural Hlth Dev, West China PUMC CCChen Inst Hlth, Chengdu, Sichuan, Peoples R China; [Xie, MY] Xi An Jiao Tong Univ, Sch Publ Hlth, Xian, Shaanxi, Peoples R China; [Xue, QP] Chengdu Med Coll, Sch Publ Hlth, Dept Epidemiol & Biostat, Chengdu, Sichuan, Peoples R China; [Bo, YC] Beijing Normal Univ, Fac Geog Sci, State Key Lab Remote Sensing Sci, Beijing, Peoples R China; [Wang, JF] Chinese Acad Sci, Inst Geog Sci & Nat Resources Res, State Key Lab Resources & Environm Informat Syst L, Beijing, Peoples R China; [Liu, X] Hangzhou City Univ, Sch Spatial Planning & Design, Hangzhou, Zhejiang, Peoples R China; [Liu, X] Southern Univ Sci & Technol, Sch Publ Hlth & Emergency Management, Shenzhen, Nanshan, Peoples R China","Liu, X (corresponding author), Southwest Petr Univ, Sch Geosci & Technol, State Key Lab Oil & Gas Reservoir Geol & Exploitat, Chengdu, Sichuan, Peoples R China.; Song, C (corresponding author), Sichuan Univ, West China Sch Publ Hlth, West China Hlth & Med Geog Grp HEOA Think Tank, Chengdu, Sichuan, Peoples R China.; Song, C (corresponding author), Sichuan Univ, West China Hosp 4, Chengdu, Sichuan, Peoples R China.; Song, C (corresponding author), Sichuan Univ, Inst Hlth Cities, West China PUMC CCChen Inst Hlth, Chengdu, Sichuan, Peoples R China.; Song, C (corresponding author), Sichuan Univ, West China Res Ctr Rural Hlth Dev, West China PUMC CCChen Inst Hlth, Chengdu, Sichuan, Peoples R China.; Liu, X (corresponding author), Hangzhou City Univ, Sch Spatial Planning & Design, Hangzhou, Zhejiang, Peoples R China.; Liu, X (corresponding author), Southern Univ Sci & Technol, Sch Publ Hlth & Emergency Management, Shenzhen, Nanshan, Peoples R China.",liuxin_swpu@163.com; chaosong@scu.edu.cn,,,,,,,,,,,,,2024,OCT,24,1,,,,2825,2825,,10.1186/s12889-024-20342-x,,,,,,2026-04-23,CCC:001333597600006
J,"Gagliardi, RV; Andenna, C","Gagliardi, Roberta Valentina; Andenna, Claudio",,A Machine Learning Approach to Investigate the Surface Ozone Behavior,ATMOSPHERE,,,,Article,,,Physical Sciences - Other Topics,"surface ozone, monthly-daily variations, machine learning, boosted regression trees, precursors, meteorological parameters, multiple linear regression","AIR-POLLUTION, SPATIOTEMPORAL PREDICTION, TROPOSPHERIC OZONE, NEURAL-NETWORKS, RANDOM FOREST, URBAN SITE, PRECURSORS, EXPOSURE, CLIMATE, PM2.5","The concentration of surface ozone (O-3) strongly depends on environmental and meteorological variables through a series of complex and non-linear functions. This study aims to explore the performances of an advanced machine learning (ML) method, the boosted regression trees (BRT) technique, in exploring the relationships between surface O-3 and its driving factors, and in predicting the levels of O-3 concentrations. To this end, a BRT model was trained on hourly data of air pollutants and meteorological parameters, acquired, over the 2016-2018 period, in a rural area affected by an anthropic source of air pollutants. The abilities of the BRT model in ranking, visualizing, and predicting the relationship between ground-level O-3 concentrations and its driving factors were analyzed and illustrated. A comparison with a multiple linear regression (MLR) model was performed based on several statistical indicators. The results obtained indicated that the BRT model was able to account for 81% of changes in O-3 concentrations; it slightly outperforms the MLR model in terms of the predictions accuracy and allows a better identification of the main factors influencing O-3 variability on a local scale. This knowledge is expected to be useful in defining effective measures to prevent and/or mitigate the health damages associated with O-3 exposure.","[Gagliardi, RV] Ist Super Sanita, Viale Regina Elena 299, I-00161 Rome, Italy; [Andenna, C] INAIL DIT, Via Torraccio Torrenova 7, I-00133 Rome, Italy","Gagliardi, RV (corresponding author), Ist Super Sanita, Viale Regina Elena 299, I-00161 Rome, Italy.",roberta.gagliardi@iss.it; c.andenna@inail.it,,,,,,,,,,,,,2020,NOV,11,11,,,,1173,1173,,10.3390/atmos11111173,,,,,,2026-04-23,CCC:000593661700001
J,"Liu, H; Yang, R","Liu, Hui; Yang, Rui",,A spatial multi-resolution multi-objective data-driven ensemble model for multi-step air quality index forecasting based on real-time decomposition,COMPUTERS IN INDUSTRY,,,,Article,,,Computer Science,"Air quality index forecasting, Real-time decomposition, Multi-objective ensemble, Multi-resolution transformation, Spatial correlation analysis, Time series multi-steps forecasting","NEURAL-NETWORK, LEARNING-PARADIGM, PM2.5, HYBRID, POLLUTION, ALGORITHM, CHINA, FEATURES, DESIGN, HEALTH","In recent years, the problem of urban air pollution has become more serious. Effective Air Quality Index (AQI) forecasting can provide a reliable guarantee for pollution control and air quality warnings. In this research background, a spatial multi-resolution data-driven ensemble AQI forecasting model based on real-time decomposition is proposed. The model uses spatial correlation analysis to screen out the auxiliary sites that are most relevant to the target site. Wavelet Packet Decomposition (WPD) decomposes the original AQI data into multiple subseries. The iterative refresh mechanism of real-time decomposition makes the decomposition method more valuable in engineering applications. The classic averaging method and deep learning-based Stacked Auto-Encoder (SAE) are used to obtain low-resolution data and high-resolution data, respectively. Subseries containing fluctuation information and depth features are input into Outlier Robust Extreme Learning Machine (ORELM) for forecasting. Multi-Objective Wolf Colony Algorithm (MOWCA) is utilized for the ensemble of multiple resolution predictors. Then, the high-correlation auxiliary sites tested by the Pearson method are input into the model where the target site is located. After the optimized ensemble of the new meta-heuristic bat algorithm, the final AQI forecasting result is produced. To comprehensively evaluate the proposed model, historical air quality data from 26 city monitoring stations in China is used for experimental comparison. Experimental results show that each component of the proposed model has a positive effect on the forecasting performance of the model. The proposed model has excellent forecasting performance, and its performance is superior to other comparative models. Reasonable consideration of multi-resolution and space-time data provides more ideas for the enrichment of the air pollution forecasting model library. (C) 2020 Elsevier B.V. All rights reserved.","[Liu, H; Yang, R] Cent South Univ, Sch Traff & Transportat Engn, Inst Artificial Intelligence & Robot IAIR, Key Lab Traff Safety Track,Minist Educ, Changsha 410075, Hunan, Peoples R China","Liu, H (corresponding author), Cent South Univ, Sch Traff & Transportat Engn, Inst Artificial Intelligence & Robot IAIR, Key Lab Traff Safety Track,Minist Educ, Changsha 410075, Hunan, Peoples R China.",csuliuhui@csu.edu.cn,,,,,,,,,,,,,2021,FEB,125,,,,,3387,3387,,10.1016/j.compind.2020.103387,,,,,,2026-04-23,CCC:000615986900009
J,"Shu, Y; Ding, CF; Tao, LB; Hu, CT; Tie, ZX","Shu, Ying; Ding, Chengfu; Tao, Lingbing; Hu, Chentao; Tie, Zhixin",,Air Pollution Prediction Based on Discrete Wavelets and Deep Learning,SUSTAINABILITY,,,,Article,,,Environmental Sciences & Ecology; Geography,"air pollution predict, multivariate forecasting, discrete wavelet transform, deep learning",MEMORY NEURAL-NETWORK,"Air pollution directly affects people's life and work and is an important factor affecting public health. An accurate prediction of air pollution can provide a credible foundation for determining the social activities of individuals. Scholars have, thus, proposed a variety of models and techniques for predicting air pollution. However, most of these studies are focused on the prediction of individual pollution factors and perform poorly when multiple pollutants need to be predicted. This paper offers a DW-CAE model that may strike a balance between overall accuracy and local univariate prediction accuracy in order to observe the trend of air pollution more comprehensively. The model combines deep learning and signal processing techniques by employing discrete wavelet transform to obtain the high and low-frequency features of the target sequence, designing a feature extraction module to capture the relationship between the variables, and feeding the resulting feature matrix to an LSTM-based autoencoder for prediction. The DW-CAE model was used to make predictions on the Beijing PM2.5 dataset and the Yining air pollution dataset, and its prediction accuracy was compared to that of eight baseline models, such as LSTM, IMV-Full, and DARNN. The evaluation results indicate that the proposed DW-CAE model is more accurate than other baseline models at predicting single and multiple pollution factors, and the R-2 of each variable is all higher than 93% for the overall prediction of the six air pollutants. This demonstrates the efficacy of the DW-CAE model, which can give technical and theoretical assistance for the forecast, prevention, and control of overall air pollution.","[Shu, Y; Hu, CT] Zhejiang Sci Tech Univ, Sch Informat Sci & Technol, Hangzhou 310018, Peoples R China; [Ding, CF] Focused Photon Hangzhou Inc, Hangzhou 310052, Peoples R China; [Tao, LB; Tie, ZX] Zhejiang Sci Tech Univ, Sch Comp Sci & Technol, Hangzhou 310018, Peoples R China; [Tie, ZX] Zhejiang Sci Tech Univ, Keyi Coll, Shaoxing 312369, Peoples R China","Tie, ZX (corresponding author), Zhejiang Sci Tech Univ, Sch Comp Sci & Technol, Hangzhou 310018, Peoples R China.; Tie, ZX (corresponding author), Zhejiang Sci Tech Univ, Keyi Coll, Shaoxing 312369, Peoples R China.",tiezx@zstu.edu.cn,,,,,,,,,,,,,2023,APR,15,9,,,,7367,7367,,10.3390/su15097367,,,,,,2026-04-23,CCC:000987890500001
J,"Gui, XW; Ren, J; Wang, GY; Wang, YY; Zhang, M; Wang, XY","Gui, Xiaowen; Ren, Jing; Wang, Guoyin; Wang, Yuying; Zhang, Miao; Wang, Xiaoyan",,"Retrieval of Atmospheric Visibility and Its Driving Factors in Shanghai, China",ATMOSPHERE,,,,Article,,,Physical Sciences - Other Topics,"atmospheric visibility, PM2.5, aerosol chemical components, random forest","YANGTZE-RIVER DELTA, SOURCE APPORTIONMENT, LIGHT EXTINCTION, CHEMICAL CHARACTERISTICS, OPTICAL-PROPERTIES, RELATIVE-HUMIDITY, PM2.5 COMPOSITION, AIR-QUALITY, AEROSOL, POLLUTION","The combined effects of meteorological factors and aerosol chemical compositions on atmospheric visibility in Shanghai were investigated in this study based on the observed hourly dataset during 2022-2024. Correlation analysis and random forest modeling are employed to quantify the relative contributions of these factors. The results reveal significant negative correlations between visibility and both PM2.5 concentration and relative humidity, with partial correlation coefficient of -0.62 and -0.61. Nitrate, ammonium, and other aerosol components substantially modulate these relationships. The random forest model explains 83% of the variance when only meteorological variables are considered, increasing to 93% with the inclusion of aerosol chemical composition. Under 30 km high-visibility conditions, PM2.5 is the dominant predictor (39%) of atmospheric visibility variation, followed by relative humidity (35%). In contrast, during low-visibility conditions (lower than 7.5 km), relative humidity becomes the primary contributor (30%), the influence of PM2.5 weakens (18%), and aerosol chemical components account for a larger share (30%). These findings provide important insights into the mechanisms governing visibility variability under different environmental conditions.","[Gui, XW; Ren, J; Wang, GY; Zhang, M; Wang, XY] Fudan Univ, Dept Atmospher & Ocean Sci, Shanghai 200438, Peoples R China; [Gui, XW; Ren, J; Wang, GY; Zhang, M; Wang, XY] Fudan Univ, Inst Atmospher Sci, Shanghai 200438, Peoples R China; [Gui, XW; Wang, GY; Wang, XY] Shanghai Key Lab Ocean Land Atmosphere Boundary Dy, Shanghai 200438, Peoples R China; [Wang, YY] Nanjing Univ Sci & Technol, Sch Atmospher Phys, Nanjing 210094, Peoples R China","Wang, XY (corresponding author), Fudan Univ, Dept Atmospher & Ocean Sci, Shanghai 200438, Peoples R China.; Wang, XY (corresponding author), Fudan Univ, Inst Atmospher Sci, Shanghai 200438, Peoples R China.; Wang, XY (corresponding author), Shanghai Key Lab Ocean Land Atmosphere Boundary Dy, Shanghai 200438, Peoples R China.",22213020005@m.fudan.edu.cn; wanggy@fudan.edu.cn; wanggy@fudan.edu.cn; 21307110408@m.fudan.edu.cn; wangxyfd@fudan.edu.cn,,,,,,,,,,,,,2025,OCT,16,10,,,,1181,1181,,10.3390/atmos16101181,,,,,,2026-04-23,CCC:001603944800001
J,"Chatterjee, K; Raju, M; Bala, B; Nikitha, U; Prabhas, G; Ahmad, N; Qahmash, A; Ghribi, W; Lemos, B; Mallik, S","Chatterjee, Kalyan; Raju, Muntha; Bala, Bhoomeshwar; Nikitha, U.; Prabhas, Gampala; Ahmad, Naim; Qahmash, Ayman; Ghribi, Wade; Lemos, Bernardo; Mallik, Saurav",,Indoor Air Wellness: A Predictive Model for Pollution Control Using Advanced AI Techniques,IEEE ACCESS,,,,Article,,,Engineering,"Artificial neural network, control mechanism, deep learning, indoor air pollution, indoor air quality, Kalman filter, machine learning, prediction",NEURAL-NETWORK,"Indoor air quality (IAQ) has a crucial impact on health, yet many spaces suffer from unnoticed pollution. This study introduces Indoor Air Wellness, a predictive model that utilizes advanced AI techniques, specifically integrating Kalman filtering and artificial neural networks, to enhance indoor air pollution prediction and management. The model excels in dynamic environments by refining the accuracy of the proposed Kal-ANN algorithm achieving a predictive accuracy of up to 96. 55%, a root mean square error, a Mean Absolute Error, and a Mean Squared Prediction Error as low as 9.85, 6.12, and 3.15 similar to g/m . Indoor Air Wellness operates in three phases: IAQ prediction, control, and energy-efficient green building design. IAQ prediction consists of Learning and Analysis subphases, continuously monitoring and forecasting indoor parameters such as temperature, humidity, and CO levels while considering external factors. The Analysis phase implements control measures based on these predictions, leading to a 60% improvement in energy utilization in green buildings compared to traditional methods. Simulations and real-world applications demonstrate its effectiveness in reducing pollutants by up to 23% and minimizing energy consumption by up to 48%. The Indoor Air Wellness model enhances air quality and promotes energy efficiency, positioning it as a valuable tool for residential, commercial, and industrial applications. This study contributes to advancing smart environmental management, advocating for healthier indoor environments through AI-driven solutions.","[Chatterjee, K; Raju, M; Bala, B; Nikitha, U; Prabhas, G] Nalla Malla Reddy Engn Coll, Dept Comp Sci & Engn, Hyderabad 500088, India; [Ahmad, N; Qahmash, A; Ghribi, W] King Khalid Univ, Coll Comp Sci, Abha 61421, Saudi Arabia; [Lemos, B; Mallik, S] Harvard TH Chan Sch Publ Hlth, Dept Environm Hlth, Boston, MA 02115 USA; [Lemos, B; Mallik, S] Univ Arizona, Dept Pharmacol & Toxicol, Tucson, AZ 85721 USA","Ahmad, N (corresponding author), King Khalid Univ, Coll Comp Sci, Abha 61421, Saudi Arabia.; Mallik, S (corresponding author), Harvard TH Chan Sch Publ Hlth, Dept Environm Hlth, Boston, MA 02115 USA.; Mallik, S (corresponding author), Univ Arizona, Dept Pharmacol & Toxicol, Tucson, AZ 85721 USA.",nagqadir@kku.edu.sa; sauravmtech2@gmail.com,,,,,,,,,,,,,2025,,13,,,,,42099,42115,,10.1109/ACCESS.2025.3547808,,,,,,2026-04-23,CCC:001442889800034
J,"Kulkarni, P; Sreekanth, V; Upadhya, AR; Gautam, HC","Kulkarni, Padmavati; Sreekanth, V.; Upadhya, Adithi R.; Gautam, Hrishikesh Chandra",,Which model to choose? Performance comparison of statistical and machine learning models in predicting PM2.5 from high-resolution satellite aerosol optical depth,ATMOSPHERIC ENVIRONMENT,,,,Article,,,Environmental Sciences & Ecology; Physical Sciences - Other Topics,"MODIS-MAIAC, Regression, Machine learning","AMBIENT AIR-POLLUTION, MODIS, DISEASE, QUALITY, MISR","The mathematical solution to estimate surface fine particulate matter (PM2.5) from columnar aerosol optical depth (AOD) includes complex variables and involves a bunch of assumptions. Hence, researchers tend to use training-based models to predict PM2.5 from AOD. Here, we integrated regulatory composite PM2.5 measurements, high-resolution satellite AOD, reanalysis meteorological parameters, and a few other auxiliary parameters to train ten different regression models. The performance of these (seven statistical and three machine learning) models was evaluated and inter-compared to identify the best performing model. The accuracies of the model predicted PM2.5 were quantified based on the coefficient of determination (R-2), mean absolute bias (MAB), normalized root mean square error (NRMSE), and other relevant regression coefficients. The model's performance on unseen data was investigated in terms of 10-fold cross-validation (CV) and Leave-one station-out CV (LOOCV). For this exercise, we considered the case of NCT-Delhi due to: (i) the availability of dense regulatory PM2.5 measurements, (ii) the possibility of understanding the model performance over a large range of PM2.5 (the daily mean PM2.5 values ranged between - 4 and 492 mu g m(-3) during the study period), and (iii) the scope of better understanding the influence of extreme meteorological conditions (e.g. the ambient surface temperature varies between -5 and 40 degrees C during a calendar year) on the AOD-PM2.5 relationship. All the models were trained using data collected for the year 2019 (a non-COVID year). Among models under investigation, Machine Learning (ML) models performed better with R-2, MAB, and NRMSE values for the CV exercises ranging between 0.88 and 0.93, 14.1 and 18.2 mu g m(-3), and 0.18 and 0.23, respectively. The generalizability of the results obtained in this study was discussed.","[Kulkarni, P; Sreekanth, V; Gautam, HC] Ctr Study Sci Technol & Policy, Bengaluru 560094, India; [Upadhya, AR] ILK Labs, Bengaluru 560046, India","Kulkarni, P (corresponding author), Ctr Study Sci Technol & Policy, Bengaluru 560094, India.",padma.narl@gmail.com,,,,,,,,,,,,,2022,AUG,282,,,,,19164,19164,,10.1016/j.atmosenv.2022.119164,,,,,,2026-04-23,CCC:000805963200001
J,"Zheng, X; Meng, HY; Zhao, ZX; Liu, XY; Zhou, L; Grieneisen, ML; Zhang, H; Zhan, Y; Yang, FM","Zheng, Xi; Meng, Haiyan; Zhao, Zixiang; Liu, Xinyi; Zhou, Li; Grieneisen, Michael L.; Zhang, Han; Zhan, Yu; Yang, Fumo",,Deep transfer learning for spatiotemporal mapping of PM2.5 nitrate across China: Addressing small data challenges in environmental machine learning,JOURNAL OF HAZARDOUS MATERIALS,,,,Article,,,Engineering; Energy & Fuels,"Transfer learning, Air quality, Spatiotemporal distribution, PM 2.5 nitrate, Small data","RESOLUTION, EMISSIONS, TRENDS","The proportion of nitrate in PM2.5 is increasing in China, leading to rising health risks. However, due to the lack of a publicly accessible nationwide monitoring network, small data challenges persist in research on the spatiotemporal distribution of nitrate concentrations. Here, we employed a novel transfer learning method to compensate for data scarcity in reconstructing PM2.5 nitrate concentrations across China. Firstly, a deep neural network (Source model) was pre-trained with extensive nitrate observations from the conterminous United states. Then, the Source model was fine-tuned with limited nitrate observations from China to yield the Transfer model. Compared to previous machine learning models constrained by insufficient nitrate observations, the Transfer model demonstrated improved generalizability through various validation strategies, with cell-based cross-validation R2= 0.72 and RMSE= 7.5 mu g/m3. The results suggested that the prior knowledge learned from the large United States dataset has enhanced the generalizability of the Transfer model. Through the Transfer model, this study generated a 10 km gridded daily nitrate dataset for 2005-2020. The predictions revealed the most severe nitrate pollution in the North China Plain and major economic zones. Overall, nitrate concentrations across China showed a fluctuating upward trend from 2005 to 2014 by 0.4 mu g/m3/year, followed by reductions from 2015 to 2020 by 0.6 mu g/m3/year, corresponding with the implementation of air pollution control policies. This study demonstrates the effectiveness of transfer learning for addressing small data challenges and data disparity, which is particularly valuable for developing countries and regions with limited resources for environmental management and research.","[Zheng, X; Meng, HY; Zhou, L; Zhan, Y; Yang, FM] Sichuan Univ, Coll Carbon Neutral Future Technol, Chengdu 610065, Sichuan, Peoples R China; [Zheng, X; Meng, HY; Zhao, ZX; Liu, XY] Sichuan Univ, Dept Environm Sci & Engn, Chengdu 610065, Sichuan, Peoples R China; [Grieneisen, ML] Univ Calif Davis, Dept Land Air & Water Resources, Davis, CA 95616 USA; [Zhang, H] State Grid Sichuan Elect Power Res Inst, Chengdu 610041, Sichuan, Peoples R China","Zhan, Y (corresponding author), Sichuan Univ, Coll Carbon Neutral Future Technol, Chengdu 610065, Sichuan, Peoples R China.",yzhan@scu.edu.cn,,,,,,,,,,,,,2025,JUL,492,,,,,38206,38206,,10.1016/j.jhazmat.2025.138206,,,,,,2026-04-23,CCC:001468700200001
J,"Kim, YH; Moon, SH","Kim, Yong-Hyuk; Moon, Seung-Hyun",,Machine Learning-Based Quality Control for Low-Cost Air Quality Monitoring: A Comprehensive Review of the Past Decade,ATMOSPHERE,,,,Review,,,Physical Sciences - Other Topics,"air quality monitoring, low-cost sensors, machine learning, quality control, spatiotemporal analysis, real-time systems","CALIBRATION MODEL, PERFORMANCE, SENSORS","Air pollution poses major risks to public health, driving the adoption of low-cost sensor (LCS) networks for fine-grained and real-time monitoring. However, the variable accuracy of LCS data compared with reference instruments necessitates robust quality control (QC) frameworks. Over the past decade, machine learning (ML) has emerged as a powerful tool to calibrate sensors, detect anomalies, and mitigate drift in large-scale deployment. This survey reviews advances in three methodological categories: traditional ML models, deep learning architectures, and hybrid or unsupervised methods. We also examine spatiotemporal QC frameworks that exploit redundancies across time and space, as well as real-time implementations based on edge-cloud architectures. Applications include personal exposure monitoring, integration with atmospheric simulations, and support for policy decision making. Despite these achievements, several challenges remain. Traditional models are lightweight but often fail to generalize across contexts, while deep learning models achieve higher accuracy but demand large datasets and remain difficult to interpret. Spatiotemporal approaches improve robustness but face scalability constraints, and real-time systems must balance computational efficiency with accuracy. Broader adoption will also require clear standards, reliable uncertainty quantification, and sustained trust in corrected data. In summary, ML-based QC shows strong potential but is still constrained by data quality, transferability, and governance gaps. Future work should integrate physical knowledge with ML, leverage federated learning for scalability, and establish regulatory benchmarks. Addressing these challenges will enable ML-driven QC to deliver reliable, high-resolution data that directly support science-based policy and public health.","[Kim, YH; Moon, SH] Kwangwoon Univ, Sch Software, 20 Kwangwoon Ro, Seoul 01897, South Korea","Moon, SH (corresponding author), Kwangwoon Univ, Sch Software, 20 Kwangwoon Ro, Seoul 01897, South Korea.",yhdfly@kw.ac.kr; uramoon@kw.ac.kr,,,,,,,,,,,,,2025,SEP,16,10,,,,1136,1136,,10.3390/atmos16101136,,,,,,2026-04-23,CCC:001602237300001
